exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti
unsw->bot,47,oracolo,2,0.105,0.800460723419723,2,64,False,0.0
unsw->bot,47,stat_13x13,2,0.105,0.7765464267591717,2,64,False,0.0
unsw->bot,47,martingala,2,0.105,0.8118756512565979,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,2,0.105,0.79729277211482,2,64,False,0.0
unsw->bot,47,statico,3,0.158,0.8069557749376317,0,0,False,0.0
unsw->bot,47,ogni_batch,3,0.158,0.8254255733103208,3,96,False,0.0
unsw->bot,47,su_innesco,3,0.158,0.8069557749376317,0,0,False,0.0
unsw->bot,47,oracolo,3,0.158,0.8474588055421206,3,96,False,0.0
unsw->bot,47,stat_13x13,3,0.158,0.788663793262961,3,96,False,0.0
unsw->bot,47,martingala,3,0.158,0.8069557749376317,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,3,0.158,0.8155651795474534,3,96,False,0.0
unsw->bot,47,statico,4,0.211,0.8018633025392619,0,0,False,0.0
unsw->bot,47,ogni_batch,4,0.211,0.8384164972565047,4,128,False,0.0
unsw->bot,47,su_innesco,4,0.211,0.8018633025392619,0,0,False,0.0
unsw->bot,47,oracolo,4,0.211,0.8474963444136053,4,128,False,0.0
unsw->bot,47,stat_13x13,4,0.211,0.8158766342786663,4,128,False,0.0
unsw->bot,47,martingala,4,0.211,0.8018633025392619,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,4,0.211,0.8129915408990194,4,128,False,0.0
unsw->bot,47,statico,5,0.263,0.7933795187746884,0,0,False,0.0
unsw->bot,47,ogni_batch,5,0.263,0.8388590032626628,5,160,False,0.0
unsw->bot,47,su_innesco,5,0.263,0.7933795187746884,0,0,False,0.0
unsw->bot,47,oracolo,5,0.263,0.8450769785372099,5,160,False,0.0
unsw->bot,47,stat_13x13,5,0.263,0.8198509656235835,5,160,False,0.0
unsw->bot,47,martingala,5,0.263,0.7933795187746884,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,5,0.263,0.8221186209253073,5,160,False,0.0
unsw->bot,47,statico,6,0.316,0.7929085432954126,0,0,False,0.0
unsw->bot,47,ogni_batch,6,0.316,0.8518370289726345,6,192,False,0.0
unsw->bot,47,su_innesco,6,0.316,0.7929085432954126,0,0,False,0.0
unsw->bot,47,oracolo,6,0.316,0.8555059154519038,6,192,False,0.0
unsw->bot,47,stat_13x13,6,0.316,0.8194921284578722,6,192,False,0.0
unsw->bot,47,martingala,6,0.316,0.7929085432954126,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,6,0.316,0.8097225911462487,6,192,False,0.0
unsw->bot,47,statico,7,0.368,0.7835883275468145,0,0,False,0.0
unsw->bot,47,ogni_batch,7,0.368,0.8549093941618642,7,224,False,0.0
unsw->bot,47,su_innesco,7,0.368,0.7835883275468145,0,0,False,0.0
unsw->bot,47,oracolo,7,0.368,0.8537487023854459,7,224,False,0.0
unsw->bot,47,stat_13x13,7,0.368,0.8126583170727103,7,224,False,0.0
unsw->bot,47,martingala,7,0.368,0.7835883275468145,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,7,0.368,0.8378626131018367,7,224,False,0.0
unsw->bot,47,statico,8,0.421,0.7819994133381558,0,0,False,0.0
unsw->bot,47,ogni_batch,8,0.421,0.8615800806470177,8,256,False,0.0
unsw->bot,47,su_innesco,8,0.421,0.7819994133381558,0,0,False,0.0
unsw->bot,47,oracolo,8,0.421,0.8642092607609848,8,256,False,0.0
unsw->bot,47,stat_13x13,8,0.421,0.799763258688208,8,256,False,0.0
unsw->bot,47,martingala,8,0.421,0.7819994133381558,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,8,0.421,0.8269764357492553,8,256,False,0.0
unsw->bot,47,statico,9,0.474,0.7771285947010607,0,0,False,0.0
unsw->bot,47,ogni_batch,9,0.474,0.8646170622578675,9,288,False,0.0
unsw->bot,47,su_innesco,9,0.474,0.7771285947010607,0,0,False,0.0
unsw->bot,47,oracolo,9,0.474,0.8605311626016885,9,288,False,0.0
unsw->bot,47,stat_13x13,9,0.474,0.8228286818265658,9,288,False,0.0
unsw->bot,47,martingala,9,0.474,0.7771285947010607,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,9,0.474,0.8442483291512026,9,288,False,0.0
unsw->bot,47,statico,10,0.526,0.778452646061419,0,0,False,0.0
unsw->bot,47,ogni_batch,10,0.526,0.8686299084560436,10,320,False,0.0
unsw->bot,47,su_innesco,10,0.526,0.778452646061419,0,0,False,0.0
unsw->bot,47,oracolo,10,0.526,0.8622864923005074,10,320,False,0.0
unsw->bot,47,stat_13x13,10,0.526,0.8039298832625236,10,320,False,0.0
unsw->bot,47,martingala,10,0.526,0.778452646061419,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,10,0.526,0.8187442074416019,10,320,False,0.0
unsw->bot,47,statico,11,0.579,0.764534791501982,0,0,False,0.0
unsw->bot,47,ogni_batch,11,0.579,0.8708990063875186,11,352,False,0.0
unsw->bot,47,su_innesco,11,0.579,0.764534791501982,0,0,False,0.0
unsw->bot,47,oracolo,11,0.579,0.8630588528128307,11,352,False,0.0
unsw->bot,47,stat_13x13,11,0.579,0.8135468264792904,11,352,False,0.0
unsw->bot,47,martingala,11,0.579,0.764534791501982,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,11,0.579,0.8392383972750279,11,352,False,0.0
unsw->bot,47,statico,12,0.632,0.7667691775524876,0,0,False,0.0
unsw->bot,47,ogni_batch,12,0.632,0.8784943749514574,12,384,False,0.0
unsw->bot,47,su_innesco,12,0.632,0.7667691775524876,0,0,False,0.0
unsw->bot,47,oracolo,12,0.632,0.8871971343371357,12,384,False,0.0
unsw->bot,47,stat_13x13,12,0.632,0.8127102653161242,12,384,False,0.0
unsw->bot,47,martingala,12,0.632,0.7667691775524876,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,12,0.632,0.8464295821805765,12,384,False,0.0
unsw->bot,47,statico,13,0.684,0.7648328981595435,0,0,False,0.0
unsw->bot,47,ogni_batch,13,0.684,0.9035076893149665,13,416,False,0.0
unsw->bot,47,su_innesco,13,0.684,0.7648328981595435,0,0,False,0.0
unsw->bot,47,oracolo,13,0.684,0.90616278559216,13,416,False,0.0
unsw->bot,47,stat_13x13,13,0.684,0.8167643974159057,13,416,False,0.0
unsw->bot,47,martingala,13,0.684,0.7648328981595435,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,13,0.684,0.838155763034435,13,416,False,0.0
unsw->bot,47,statico,14,0.737,0.7565623914359793,0,0,False,0.0
unsw->bot,47,ogni_batch,14,0.737,0.889702141366497,14,448,False,0.0
unsw->bot,47,su_innesco,14,0.737,0.7565623914359793,0,0,False,0.0
unsw->bot,47,oracolo,14,0.737,0.9077614474825324,14,448,False,0.0
unsw->bot,47,stat_13x13,14,0.737,0.8024026641182154,14,448,False,0.0
unsw->bot,47,martingala,14,0.737,0.7565623914359793,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,14,0.737,0.8174937084611706,14,448,False,0.0
unsw->bot,47,statico,15,0.789,0.7509472753955662,0,0,False,0.0
unsw->bot,47,ogni_batch,15,0.789,0.8778562785756641,15,480,False,0.0
unsw->bot,47,su_innesco,15,0.789,0.7509472753955662,0,0,False,0.0
unsw->bot,47,oracolo,15,0.789,0.9140011310067563,15,480,False,0.0
unsw->bot,47,stat_13x13,15,0.789,0.7983433841828476,15,480,False,0.0
unsw->bot,47,martingala,15,0.789,0.7509472753955662,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,15,0.789,0.8340712637283385,15,480,False,0.0
unsw->bot,47,statico,16,0.842,0.7546052695647875,0,0,False,0.0
unsw->bot,47,ogni_batch,16,0.842,0.8136326129607142,16,512,False,0.0
unsw->bot,47,su_innesco,16,0.842,0.7546052695647875,0,0,False,0.0
unsw->bot,47,oracolo,16,0.842,0.9247820641226269,16,512,False,0.0
unsw->bot,47,stat_13x13,16,0.842,0.824055686109411,16,512,False,0.0
unsw->bot,47,martingala,16,0.842,0.7546052695647875,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,16,0.842,0.8226245981941867,16,512,False,0.0
unsw->bot,47,statico,17,0.895,0.7528359511343805,0,0,False,0.0
unsw->bot,47,ogni_batch,17,0.895,0.8308886370341821,17,544,False,0.0
unsw->bot,47,su_innesco,17,0.895,0.7528359511343805,0,0,False,0.0
unsw->bot,47,oracolo,17,0.895,0.9271472609711938,17,544,False,0.0
unsw->bot,47,stat_13x13,17,0.895,0.822445970088806,17,544,False,0.0
unsw->bot,47,martingala,17,0.895,0.7528359511343805,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,17,0.895,0.8367491581556832,17,544,False,0.0
unsw->bot,47,statico,18,0.947,0.7392946785924974,0,0,False,0.0
unsw->bot,47,ogni_batch,18,0.947,0.8586574690940567,18,576,False,0.0
unsw->bot,47,su_innesco,18,0.947,0.7392946785924974,0,0,False,0.0
unsw->bot,47,oracolo,18,0.947,0.9393417562393394,18,576,False,0.0
unsw->bot,47,stat_13x13,18,0.947,0.7885881910065994,18,576,False,0.0
unsw->bot,47,martingala,18,0.947,0.7392946785924974,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,18,0.947,0.796108902068998,18,576,False,0.0
unsw->bot,47,statico,19,1.0,0.577007700770077,0,0,False,0.0
unsw->bot,47,ogni_batch,19,1.0,0.7381738173817382,19,608,False,0.0
unsw->bot,47,su_innesco,19,1.0,0.577007700770077,0,0,False,0.0
unsw->bot,47,oracolo,19,1.0,0.7220722072207221,19,608,False,0.0
unsw->bot,47,stat_13x13,19,1.0,0.7386488648864886,19,608,False,0.0
unsw->bot,47,martingala,19,1.0,0.577007700770077,0,0,False,0.0
unsw->bot,47,stat_13x13_adaptive,19,1.0,0.7388738873887388,19,608,False,0.0
unsw->bot,48,statico,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,ogni_batch,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,su_innesco,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,oracolo,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,stat_13x13,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,martingala,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,0,0.0,0.8159013520668461,0,0,False,0.0
unsw->bot,48,statico,1,0.053,0.8088142298489447,0,0,False,0.0
unsw->bot,48,ogni_batch,1,0.053,0.7522319482375919,1,32,False,0.0
unsw->bot,48,su_innesco,1,0.053,0.8088142298489447,0,0,False,0.0
unsw->bot,48,oracolo,1,0.053,0.7465221873659289,1,32,False,0.0
unsw->bot,48,stat_13x13,1,0.053,0.7540047804906403,1,32,False,0.0
unsw->bot,48,martingala,1,0.053,0.8088142298489447,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,1,0.053,0.7549806358368498,1,32,False,0.0
unsw->bot,48,statico,2,0.105,0.8063025224339946,0,0,False,0.0
unsw->bot,48,ogni_batch,2,0.105,0.7899260364552299,2,64,False,0.0
unsw->bot,48,su_innesco,2,0.105,0.8063025224339946,0,0,False,0.0
unsw->bot,48,oracolo,2,0.105,0.7282202174725189,2,64,False,0.0
unsw->bot,48,stat_13x13,2,0.105,0.8075054456161896,2,64,False,0.0
unsw->bot,48,martingala,2,0.105,0.8063025224339946,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,2,0.105,0.8113195319035071,2,64,False,0.0
unsw->bot,48,statico,3,0.158,0.8000016611537127,0,0,False,0.0
unsw->bot,48,ogni_batch,3,0.158,0.8083462888491202,3,96,False,0.0
unsw->bot,48,su_innesco,3,0.158,0.8000016611537127,0,0,False,0.0
unsw->bot,48,oracolo,3,0.158,0.8014178836842372,3,96,False,0.0
unsw->bot,48,stat_13x13,3,0.158,0.7920366960720537,3,96,False,0.0
unsw->bot,48,martingala,3,0.158,0.8000016611537127,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,3,0.158,0.7918111944555435,3,96,False,0.0
unsw->bot,48,statico,4,0.211,0.79254918767634,0,0,False,0.0
unsw->bot,48,ogni_batch,4,0.211,0.8246270235140538,4,128,False,0.0
unsw->bot,48,su_innesco,4,0.211,0.79254918767634,0,0,False,0.0
unsw->bot,48,oracolo,4,0.211,0.831321914532904,4,128,False,0.0
unsw->bot,48,stat_13x13,4,0.211,0.7954536641677452,4,128,False,0.0
unsw->bot,48,martingala,4,0.211,0.79254918767634,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,4,0.211,0.794587775406409,4,128,False,0.0
unsw->bot,48,statico,5,0.263,0.7863454581594116,0,0,False,0.0
unsw->bot,48,ogni_batch,5,0.263,0.8364309282448817,5,160,False,0.0
unsw->bot,48,su_innesco,5,0.263,0.7863454581594116,0,0,False,0.0
unsw->bot,48,oracolo,5,0.263,0.8402250049691911,5,160,False,0.0
unsw->bot,48,stat_13x13,5,0.263,0.8129302325581396,5,160,False,0.0
unsw->bot,48,martingala,5,0.263,0.7863454581594116,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,5,0.263,0.8093134565692706,5,160,False,0.0
unsw->bot,48,statico,6,0.316,0.7894925095278371,0,0,False,0.0
unsw->bot,48,ogni_batch,6,0.316,0.8477524916355846,6,192,False,0.0
unsw->bot,48,su_innesco,6,0.316,0.7894925095278371,0,0,False,0.0
unsw->bot,48,oracolo,6,0.316,0.848950571395527,6,192,False,0.0
unsw->bot,48,stat_13x13,6,0.316,0.8220057517269737,6,192,False,0.0
unsw->bot,48,martingala,6,0.316,0.7894925095278371,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,6,0.316,0.8161708336600991,6,192,False,0.0
unsw->bot,48,statico,7,0.368,0.7817837012577173,0,0,False,0.0
unsw->bot,48,ogni_batch,7,0.368,0.8526765240069374,7,224,False,0.0
unsw->bot,48,su_innesco,7,0.368,0.7817837012577173,0,0,False,0.0
unsw->bot,48,oracolo,7,0.368,0.8544399031439436,7,224,False,0.0
unsw->bot,48,stat_13x13,7,0.368,0.8223552255748575,7,224,False,0.0
unsw->bot,48,martingala,7,0.368,0.7817837012577173,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,7,0.368,0.8161390432936746,7,224,False,0.0
unsw->bot,48,statico,8,0.421,0.7778059094540453,0,0,False,0.0
unsw->bot,48,ogni_batch,8,0.421,0.8613762096120232,8,256,False,0.0
unsw->bot,48,su_innesco,8,0.421,0.7778059094540453,0,0,False,0.0
unsw->bot,48,oracolo,8,0.421,0.8617906763015155,8,256,False,0.0
unsw->bot,48,stat_13x13,8,0.421,0.8392639612203341,8,256,False,0.0
unsw->bot,48,martingala,8,0.421,0.7778059094540453,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,8,0.421,0.8345052529147821,8,256,False,0.0
unsw->bot,48,statico,9,0.474,0.7700307107253231,0,0,False,0.0
unsw->bot,48,ogni_batch,9,0.474,0.884219869458301,9,288,False,0.0
unsw->bot,48,su_innesco,9,0.474,0.7700307107253231,0,0,False,0.0
unsw->bot,48,oracolo,9,0.474,0.8649708160333123,9,288,False,0.0
unsw->bot,48,stat_13x13,9,0.474,0.815984143028448,9,288,False,0.0
unsw->bot,48,martingala,9,0.474,0.7700307107253231,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,9,0.474,0.8116298971689662,9,288,False,0.0
unsw->bot,48,statico,10,0.526,0.765983870530402,0,0,False,0.0
unsw->bot,48,ogni_batch,10,0.526,0.8965393161933456,10,320,False,0.0
unsw->bot,48,su_innesco,10,0.526,0.765983870530402,0,0,False,0.0
unsw->bot,48,oracolo,10,0.526,0.8697791365937508,10,320,False,0.0
unsw->bot,48,stat_13x13,10,0.526,0.847836772576968,10,320,False,0.0
unsw->bot,48,martingala,10,0.526,0.765983870530402,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,10,0.526,0.848690408508622,10,320,False,0.0
unsw->bot,48,statico,11,0.579,0.7634076133187508,0,0,False,0.0
unsw->bot,48,ogni_batch,11,0.579,0.9004435532871552,11,352,False,0.0
unsw->bot,48,su_innesco,11,0.579,0.7634076133187508,0,0,False,0.0
unsw->bot,48,oracolo,11,0.579,0.873347308299915,11,352,False,0.0
unsw->bot,48,stat_13x13,11,0.579,0.8613774456191517,11,352,False,0.0
unsw->bot,48,martingala,11,0.579,0.7634076133187508,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,11,0.579,0.8589409405760117,11,352,False,0.0
unsw->bot,48,statico,12,0.632,0.7605083418603229,0,0,False,0.0
unsw->bot,48,ogni_batch,12,0.632,0.9045772632006571,12,384,False,0.0
unsw->bot,48,su_innesco,12,0.632,0.7605083418603229,0,0,False,0.0
unsw->bot,48,oracolo,12,0.632,0.8813923204672167,12,384,False,0.0
unsw->bot,48,stat_13x13,12,0.632,0.8496013747896681,12,384,False,0.0
unsw->bot,48,martingala,12,0.632,0.7605083418603229,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,12,0.632,0.8475686387598036,12,384,False,0.0
unsw->bot,48,statico,13,0.684,0.7599221855113631,0,0,False,0.0
unsw->bot,48,ogni_batch,13,0.684,0.9119088731836731,13,416,False,0.0
unsw->bot,48,su_innesco,13,0.684,0.7599221855113631,0,0,False,0.0
unsw->bot,48,oracolo,13,0.684,0.9017480097535684,13,416,False,0.0
unsw->bot,48,stat_13x13,13,0.684,0.8672822133186215,13,416,False,0.0
unsw->bot,48,martingala,13,0.684,0.7599221855113631,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,13,0.684,0.848748393561761,13,416,False,0.0
unsw->bot,48,statico,14,0.737,0.7538979779984316,0,0,False,0.0
unsw->bot,48,ogni_batch,14,0.737,0.9179285850463805,14,448,False,0.0
unsw->bot,48,su_innesco,14,0.737,0.7538979779984316,0,0,False,0.0
unsw->bot,48,oracolo,14,0.737,0.9105763685978066,14,448,False,0.0
unsw->bot,48,stat_13x13,14,0.737,0.8658087505803971,14,448,False,0.0
unsw->bot,48,martingala,14,0.737,0.7538979779984316,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,14,0.737,0.8601967244349438,14,448,False,0.0
unsw->bot,48,statico,15,0.789,0.7493752962333065,0,0,False,0.0
unsw->bot,48,ogni_batch,15,0.789,0.9301897171030009,15,480,False,0.0
unsw->bot,48,su_innesco,15,0.789,0.7493752962333065,0,0,False,0.0
unsw->bot,48,oracolo,15,0.789,0.9188015794462876,15,480,False,0.0
unsw->bot,48,stat_13x13,15,0.789,0.8478795503759259,15,480,False,0.0
unsw->bot,48,martingala,15,0.789,0.7493752962333065,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,15,0.789,0.8455035850038568,15,480,False,0.0
unsw->bot,48,statico,16,0.842,0.7430665298464125,0,0,False,0.0
unsw->bot,48,ogni_batch,16,0.842,0.937349055688797,16,512,False,0.0
unsw->bot,48,su_innesco,16,0.842,0.7430665298464125,0,0,False,0.0
unsw->bot,48,oracolo,16,0.842,0.9273149184766014,16,512,False,0.0
unsw->bot,48,stat_13x13,16,0.842,0.8436343259187771,16,512,False,0.0
unsw->bot,48,martingala,16,0.842,0.7430665298464125,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,16,0.842,0.8388924743671564,16,512,False,0.0
unsw->bot,48,statico,17,0.895,0.7369409012967036,0,0,False,0.0
unsw->bot,48,ogni_batch,17,0.895,0.9449728904737655,17,544,False,0.0
unsw->bot,48,su_innesco,17,0.895,0.7369409012967036,0,0,False,0.0
unsw->bot,48,oracolo,17,0.895,0.932583143725322,17,544,False,0.0
unsw->bot,48,stat_13x13,17,0.895,0.8443511508423579,17,544,False,0.0
unsw->bot,48,martingala,17,0.895,0.7369409012967036,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,17,0.895,0.8302633625638141,17,544,False,0.0
unsw->bot,48,statico,18,0.947,0.7347672053216392,0,0,False,0.0
unsw->bot,48,ogni_batch,18,0.947,0.9513414061964585,18,576,False,0.0
unsw->bot,48,su_innesco,18,0.947,0.7347672053216392,0,0,False,0.0
unsw->bot,48,oracolo,18,0.947,0.9407568069245869,18,576,False,0.0
unsw->bot,48,stat_13x13,18,0.947,0.8519290887878419,18,576,False,0.0
unsw->bot,48,martingala,18,0.947,0.7347672053216392,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,18,0.947,0.8127528176687591,18,576,False,0.0
unsw->bot,48,statico,19,1.0,0.8186409320466024,0,0,False,0.0
unsw->bot,48,ogni_batch,19,1.0,0.9720236011800589,19,608,False,0.0
unsw->bot,48,su_innesco,19,1.0,0.8186409320466024,0,0,False,0.0
unsw->bot,48,oracolo,19,1.0,0.9720486024301216,19,608,False,0.0
unsw->bot,48,stat_13x13,19,1.0,0.9876243812190609,19,608,False,0.0
unsw->bot,48,martingala,19,1.0,0.8186409320466024,0,0,False,0.0
unsw->bot,48,stat_13x13_adaptive,19,1.0,0.9876493824691235,19,608,False,0.0
unsw->bot,49,statico,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,ogni_batch,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,su_innesco,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,oracolo,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,stat_13x13,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,martingala,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,0,0.0,0.8196696160841774,0,0,False,0.0
unsw->bot,49,statico,1,0.053,0.8176368378907704,0,0,False,0.0
unsw->bot,49,ogni_batch,1,0.053,0.7663303128779421,1,32,False,0.0
unsw->bot,49,su_innesco,1,0.053,0.8176368378907704,0,0,False,0.0
unsw->bot,49,oracolo,1,0.053,0.7923641210381994,1,32,False,0.0
unsw->bot,49,stat_13x13,1,0.053,0.772370881933885,1,32,False,0.0
unsw->bot,49,martingala,1,0.053,0.8176368378907704,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,1,0.053,0.775690767002186,1,32,False,0.0
unsw->bot,49,statico,2,0.105,0.803905033787272,0,0,False,0.0
unsw->bot,49,ogni_batch,2,0.105,0.7864801107614399,2,64,False,0.0
unsw->bot,49,su_innesco,2,0.105,0.803905033787272,0,0,False,0.0
unsw->bot,49,oracolo,2,0.105,0.8083535816701575,2,64,False,0.0
unsw->bot,49,stat_13x13,2,0.105,0.8024843397617907,2,64,False,0.0
unsw->bot,49,martingala,2,0.105,0.803905033787272,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,2,0.105,0.7919690834664679,2,64,False,0.0
unsw->bot,49,statico,3,0.158,0.8034466127995079,0,0,False,0.0
unsw->bot,49,ogni_batch,3,0.158,0.7717614341772085,3,96,False,0.0
unsw->bot,49,su_innesco,3,0.158,0.8034466127995079,0,0,False,0.0
unsw->bot,49,oracolo,3,0.158,0.8210633537331331,3,96,False,0.0
unsw->bot,49,stat_13x13,3,0.158,0.7554136513425104,3,96,False,0.0
unsw->bot,49,martingala,3,0.158,0.8034466127995079,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,3,0.158,0.761250698023771,3,96,False,0.0
unsw->bot,49,statico,4,0.211,0.7919339054066474,0,0,False,0.0
unsw->bot,49,ogni_batch,4,0.211,0.8001919572546046,4,128,False,0.0
unsw->bot,49,su_innesco,4,0.211,0.7919339054066474,0,0,False,0.0
unsw->bot,49,oracolo,4,0.211,0.8117077513262403,4,128,False,0.0
unsw->bot,49,stat_13x13,4,0.211,0.7754651761850331,4,128,False,0.0
unsw->bot,49,martingala,4,0.211,0.7919339054066474,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,4,0.211,0.7707429160218611,4,128,False,0.0
unsw->bot,49,statico,5,0.263,0.7918735693427528,0,0,False,0.0
unsw->bot,49,ogni_batch,5,0.263,0.8378007060217219,5,160,False,0.0
unsw->bot,49,su_innesco,5,0.263,0.7918735693427528,0,0,False,0.0
unsw->bot,49,oracolo,5,0.263,0.8193431886814944,5,160,False,0.0
unsw->bot,49,stat_13x13,5,0.263,0.8156872355778158,5,160,False,0.0
unsw->bot,49,martingala,5,0.263,0.7918735693427528,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,5,0.263,0.8142881484492122,5,160,False,0.0
unsw->bot,49,statico,6,0.316,0.7788421732933095,0,0,False,0.0
unsw->bot,49,ogni_batch,6,0.316,0.8461186892331227,6,192,False,0.0
unsw->bot,49,su_innesco,6,0.316,0.7788421732933095,0,0,False,0.0
unsw->bot,49,oracolo,6,0.316,0.85916438163477,6,192,False,0.0
unsw->bot,49,stat_13x13,6,0.316,0.8143488152532683,6,192,False,0.0
unsw->bot,49,martingala,6,0.316,0.7788421732933095,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,6,0.316,0.8060589128766349,6,192,False,0.0
unsw->bot,49,statico,7,0.368,0.7790524570465077,0,0,False,0.0
unsw->bot,49,ogni_batch,7,0.368,0.842651670466811,7,224,False,0.0
unsw->bot,49,su_innesco,7,0.368,0.7790524570465077,0,0,False,0.0
unsw->bot,49,oracolo,7,0.368,0.8383712047598062,7,224,False,0.0
unsw->bot,49,stat_13x13,7,0.368,0.7946447959920111,7,224,False,0.0
unsw->bot,49,martingala,7,0.368,0.7790524570465077,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,7,0.368,0.796708244716522,7,224,False,0.0
unsw->bot,49,statico,8,0.421,0.7748909873498439,0,0,False,0.0
unsw->bot,49,ogni_batch,8,0.421,0.8563754348784216,8,256,False,0.0
unsw->bot,49,su_innesco,8,0.421,0.7748909873498439,0,0,False,0.0
unsw->bot,49,oracolo,8,0.421,0.8675021333658417,8,256,False,0.0
unsw->bot,49,stat_13x13,8,0.421,0.8222473954181866,8,256,False,0.0
unsw->bot,49,martingala,8,0.421,0.7748909873498439,0,0,False,0.0
unsw->bot,49,stat_13x13_adaptive,8,0.421,0.8134727444931029,8,256,False,0.0
unsw->bot,49,statico,9,0.474,0.7636758026310919,0,0,False,0.0
unsw->bot,49,ogni_batch,9,0.474,0.8624371064979499,9,288,False,0.0
